,clusterID,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,target
1290,0,34,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1807,4,Male,93,3,2,Laboratory Technician,1,Married,6208,4,No,17,3,3,1,11,3,2,7,1,0,7,1
1291,2,37,Travel_Rarely,370,Research & Development,10,4,Medical,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4992,1,No,15,3,2,0,10,4,1,10,3,0,8,1
1292,0,39,Travel_Frequently,766,Sales,20,3,Life Sciences,1812,3,Male,83,3,2,Sales Executive,4,Divorced,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,0
1293,0,43,Non-Travel,343,Research & Development,9,3,Life Sciences,1813,1,Male,52,3,1,Research Scientist,3,Single,24978,4,No,13,3,3,0,7,2,2,3,2,1,2,0
1294,0,41,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1814,2,Male,85,4,2,Healthcare Representative,2,Single,15530,3,No,12,3,1,0,11,3,1,3,2,1,2,0
1295,1,41,Travel_Rarely,796,Sales,4,1,Marketing,1815,3,Female,81,3,3,Sales Executive,3,Divorced,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5,0
1296,0,30,Travel_Rarely,1092,Research & Development,10,3,Medical,1816,1,Female,64,3,3,Manufacturing Director,3,Single,2739,9,No,14,3,2,0,9,3,3,7,7,0,2,0
1297,2,26,Travel_Rarely,920,Human Resources,20,2,Medical,1818,4,Female,69,3,1,Human Resources,2,Married,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4,1
1298,3,46,Travel_Rarely,261,Research & Development,21,2,Medical,1821,4,Female,66,3,2,Healthcare Representative,2,Married,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,1
1299,0,40,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,9060,4,No,17,3,4,1,12,3,3,5,3,0,3,0
1300,3,34,Travel_Rarely,810,Sales,8,2,Technical Degree,1823,2,Male,92,4,2,Sales Executive,3,Married,22128,1,No,21,4,3,2,10,5,3,10,8,4,8,0
1301,1,58,Non-Travel,350,Sales,2,3,Medical,1824,2,Male,52,3,4,Manager,2,Divorced,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,0
1302,2,35,Travel_Rarely,185,Research & Development,23,4,Medical,1826,2,Male,91,1,1,Laboratory Technician,3,Married,9696,0,No,16,3,2,1,6,2,4,5,4,0,3,0
1303,1,47,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10,0
1304,1,40,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,0
1305,0,54,Travel_Rarely,431,Research & Development,7,4,Medical,1830,4,Female,68,3,2,Research Scientist,4,Married,15696,4,No,15,3,2,1,14,2,2,7,1,1,7,0
1306,0,31,Travel_Frequently,1125,Sales,7,4,Marketing,1833,1,Female,68,3,3,Sales Executive,1,Married,8277,2,No,14,3,4,2,9,3,3,3,2,2,2,0
1307,3,28,Travel_Rarely,1217,Research & Development,1,3,Medical,1834,3,Female,67,3,1,Research Scientist,1,Married,12719,1,No,25,4,3,1,3,3,3,3,2,1,2,0
1308,3,38,Travel_Rarely,723,Sales,2,4,Marketing,1835,2,Female,77,1,2,Sales Representative,4,Married,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3,0
1309,2,26,Travel_Rarely,572,Sales,10,3,Medical,1836,3,Male,46,3,2,Sales Executive,4,Single,9125,1,No,13,3,1,0,5,4,3,5,3,1,2,0
1310,0,58,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1837,1,Male,87,3,4,Research Director,3,Married,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2,0
1311,2,18,Non-Travel,1431,Research & Development,14,3,Medical,1839,2,Female,33,3,1,Research Scientist,3,Single,8018,1,No,16,3,3,0,0,4,1,0,0,0,0,0
1312,2,31,Travel_Rarely,359,Human Resources,18,5,Human Resources,1842,4,Male,89,4,1,Human Resources,1,Married,21495,0,No,17,3,3,0,2,4,3,1,0,0,0,1
1313,2,29,Travel_Rarely,350,Human Resources,13,3,Human Resources,1844,1,Male,56,2,1,Human Resources,1,Divorced,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0,1
1314,3,45,Non-Travel,589,Sales,2,4,Life Sciences,1845,3,Female,67,3,2,Sales Executive,3,Married,19665,4,No,22,4,2,2,10,3,4,8,7,5,7,0
1315,3,36,Travel_Rarely,430,Research & Development,2,4,Other,1847,4,Female,73,3,2,Research Scientist,2,Married,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0,0
1316,3,43,Travel_Frequently,1422,Sales,2,4,Life Sciences,1849,1,Male,92,3,2,Sales Executive,4,Married,19246,1,No,20,4,3,1,7,5,3,7,7,7,7,0
1317,2,27,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1850,4,Female,53,3,1,Laboratory Technician,4,Single,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2,0
1318,2,29,Travel_Frequently,574,Research & Development,20,1,Medical,1852,4,Male,40,3,1,Laboratory Technician,4,Married,7003,1,No,13,3,2,0,11,3,4,11,8,3,10,0
1319,0,32,Travel_Frequently,1318,Sales,10,4,Marketing,1853,4,Male,79,3,2,Sales Executive,4,Single,26075,8,No,13,3,3,0,4,2,4,0,0,0,0,0
1320,3,42,Non-Travel,355,Research & Development,10,4,Technical Degree,1854,3,Male,38,3,1,Research Scientist,3,Married,6161,3,No,22,4,2,2,10,1,2,6,3,3,3,0
1321,0,47,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1856,2,Female,64,3,1,Laboratory Technician,3,Single,5411,4,No,12,3,3,0,7,2,3,2,2,2,0,0
1322,1,46,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,19989,3,No,14,3,3,1,12,4,2,9,8,4,7,0
1323,2,28,Non-Travel,280,Human Resources,1,2,Life Sciences,1858,3,Male,43,3,1,Human Resources,4,Divorced,10494,1,No,15,3,2,1,3,2,3,3,2,2,2,0
1324,0,29,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,21143,8,No,17,3,4,2,11,3,3,7,0,1,6,0
1325,0,42,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1860,4,Male,81,3,1,Laboratory Technician,3,Single,13624,4,No,13,3,4,0,8,3,3,0,0,0,0,0
1326,0,32,Travel_Rarely,414,Sales,2,4,Marketing,1862,3,Male,82,2,2,Sales Executive,2,Single,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2,1
1327,1,46,Travel_Rarely,1319,Sales,3,3,Technical Degree,1863,1,Female,45,4,4,Sales Executive,1,Divorced,7739,2,No,12,3,4,1,25,5,3,19,17,2,8,0
1328,3,27,Travel_Rarely,728,Sales,23,1,Medical,1864,2,Female,36,2,2,Sales Representative,3,Married,7018,1,No,21,4,4,1,9,5,3,9,8,5,8,0
1329,2,29,Travel_Rarely,352,Human Resources,6,1,Medical,1865,4,Male,87,2,1,Human Resources,2,Married,15434,1,No,11,3,4,0,1,3,3,1,0,0,0,0
1330,1,43,Travel_Rarely,823,Research & Development,6,3,Medical,1866,1,Female,81,2,5,Manager,3,Married,22539,7,No,13,3,4,0,21,2,3,16,12,6,14,0
1331,1,48,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1867,4,Male,91,2,5,Research Director,2,Married,13583,4,No,12,3,4,0,29,3,3,22,10,12,9,0
1332,3,29,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1868,4,Male,73,2,1,Research Scientist,4,Single,14753,1,Yes,24,4,2,0,1,3,2,1,0,1,0,1
1333,3,46,Travel_Rarely,1254,Sales,10,3,Life Sciences,1869,3,Female,64,3,3,Sales Executive,2,Married,14011,5,No,21,4,3,3,14,2,3,8,7,0,7,1
1334,2,27,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1870,4,Female,77,2,1,Research Scientist,1,Married,23844,0,No,19,3,4,1,8,2,2,7,6,7,3,0
1335,0,39,Travel_Rarely,835,Research & Development,19,4,Other,1871,4,Male,41,3,2,Research Scientist,4,Divorced,5141,8,No,14,3,2,3,7,2,3,2,2,2,2,0
1336,3,55,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1873,2,Male,98,2,1,Research Scientist,4,Married,7975,8,No,20,4,2,1,19,2,4,5,2,0,4,0
1337,2,28,Travel_Rarely,1172,Sales,3,3,Medical,1875,2,Female,78,3,1,Sales Representative,2,Married,3692,1,No,19,3,4,1,1,3,3,1,0,0,0,0
1338,2,30,Travel_Rarely,945,Sales,9,3,Medical,1876,2,Male,89,3,1,Sales Representative,4,Single,16019,1,No,13,3,3,0,1,3,2,1,0,0,0,1
1339,3,22,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1878,4,Male,75,3,1,Research Scientist,2,Single,26092,1,Yes,23,4,1,0,1,2,3,1,0,0,0,1
1340,1,36,Travel_Rarely,1266,Sales,10,4,Technical Degree,1880,2,Female,63,2,2,Sales Executive,3,Married,6060,1,Yes,13,3,1,1,10,4,3,10,9,1,7,0
1341,2,31,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,18624,1,No,11,3,1,1,10,2,3,10,8,0,2,0
1342,0,34,Travel_Rarely,1480,Sales,4,3,Life Sciences,1882,3,Male,64,3,3,Sales Executive,4,Married,24444,2,Yes,13,3,4,3,9,3,3,5,3,1,0,0
1343,2,29,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1883,4,Male,59,3,1,Laboratory Technician,1,Single,19384,3,No,14,3,2,0,11,2,3,3,2,1,2,0
1344,3,37,Travel_Rarely,783,Research & Development,7,4,Medical,1885,4,Male,78,3,2,Research Scientist,1,Married,13588,5,Yes,22,4,3,1,16,2,3,5,3,0,4,0
1345,2,35,Travel_Rarely,219,Research & Development,16,2,Other,1886,4,Female,44,2,2,Manufacturing Director,2,Married,25388,0,Yes,11,3,4,0,4,2,3,3,2,0,2,0
1346,1,45,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1888,2,Female,93,2,2,Manufacturing Director,4,Married,23888,0,No,13,3,4,2,10,2,2,9,8,3,8,0
1347,3,36,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1890,2,Male,94,2,2,Human Resources,4,Single,4223,1,No,21,4,4,0,10,2,2,10,1,0,8,0
1348,1,40,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1892,1,Male,98,3,4,Manager,1,Divorced,18991,2,No,11,3,1,1,22,3,3,19,7,11,16,0
1349,2,26,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1893,2,Female,90,2,1,Research Scientist,3,Married,14908,1,Yes,13,3,3,1,1,3,2,1,0,1,0,0
1350,2,27,Travel_Rarely,511,Sales,2,2,Medical,1898,1,Female,89,4,2,Sales Executive,3,Single,26997,0,No,14,3,2,0,9,5,2,8,7,0,7,0
1351,1,48,Travel_Frequently,117,Research & Development,22,3,Medical,1900,4,Female,58,3,4,Manager,4,Divorced,2437,3,No,11,3,2,1,24,3,3,22,17,4,7,0
1352,0,44,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1903,2,Male,78,4,2,Healthcare Representative,1,Married,9364,2,No,15,3,4,1,10,5,3,2,0,2,2,0
1353,3,34,Non-Travel,967,Research & Development,16,4,Technical Degree,1905,4,Male,85,1,1,Research Scientist,1,Married,14460,1,Yes,23,4,2,1,5,2,3,5,2,3,0,1
1354,0,56,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1907,1,Male,97,3,1,Laboratory Technician,4,Single,10261,1,No,16,3,4,0,5,3,3,4,2,1,0,1
1355,2,36,Travel_Rarely,335,Sales,17,2,Marketing,1908,3,Male,33,2,2,Sales Executive,2,Married,16822,2,No,16,3,3,2,12,1,1,4,2,1,3,0
1356,3,41,Travel_Rarely,337,Sales,8,3,Marketing,1909,3,Female,54,3,2,Sales Executive,2,Married,26841,5,No,21,4,3,1,14,3,3,5,4,1,4,0
1357,1,42,Travel_Rarely,1396,Research & Development,6,3,Medical,1911,3,Male,83,3,3,Research Director,1,Married,14842,9,No,13,3,2,1,18,3,4,13,7,5,7,0
1358,2,31,Travel_Rarely,1079,Sales,10,2,Medical,1912,3,Female,86,3,2,Sales Executive,4,Divorced,20115,2,Yes,11,3,4,1,8,2,3,5,2,1,4,0
1359,2,34,Travel_Rarely,735,Sales,3,1,Medical,1915,4,Female,75,2,2,Sales Executive,4,Married,16495,3,Yes,12,3,3,0,9,3,2,4,2,0,1,0
1360,0,31,Travel_Rarely,471,Research & Development,4,3,Medical,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,16031,8,No,12,3,2,1,4,0,2,2,2,2,2,0
1361,2,26,Travel_Frequently,1096,Research & Development,6,3,Other,1918,3,Male,61,4,1,Laboratory Technician,4,Married,7102,0,No,18,3,1,1,8,3,3,7,7,7,7,0
1362,0,45,Travel_Frequently,1297,Research & Development,1,4,Medical,1922,2,Male,44,3,2,Healthcare Representative,3,Single,14511,4,No,12,3,3,0,12,3,3,4,2,0,3,0
1363,2,33,Travel_Rarely,217,Sales,10,4,Marketing,1924,2,Male,43,3,2,Sales Executive,3,Single,10410,1,No,14,3,2,0,10,2,2,10,4,0,9,0
1364,2,28,Travel_Frequently,783,Sales,1,2,Life Sciences,1927,3,Male,42,2,2,Sales Executive,4,Married,19255,1,Yes,12,3,3,1,7,2,3,7,7,0,7,0
1365,2,29,Travel_Frequently,746,Sales,24,3,Technical Degree,1928,3,Male,45,4,1,Sales Representative,1,Single,10642,1,No,17,3,4,0,1,3,3,1,0,0,0,1
1366,0,39,Non-Travel,1251,Sales,21,4,Life Sciences,1929,1,Female,32,1,2,Sales Executive,3,Married,3987,6,No,19,3,3,1,10,1,3,3,2,1,2,0
1367,2,27,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1931,2,Male,41,3,1,Research Scientist,2,Married,6073,1,No,11,3,3,1,6,3,2,5,3,1,2,0
1368,1,34,Travel_Frequently,735,Research & Development,22,4,Other,1932,3,Male,86,2,2,Research Scientist,4,Married,26496,1,Yes,15,3,2,0,16,3,3,15,10,6,11,0
1369,2,28,Travel_Rarely,1475,Sales,13,2,Marketing,1933,4,Female,84,3,2,Sales Executive,3,Single,23352,3,Yes,11,3,4,0,6,0,3,2,0,2,2,1
1370,0,47,Non-Travel,1169,Research & Development,14,4,Technical Degree,1934,3,Male,64,3,2,Research Scientist,2,Married,2125,8,No,18,3,3,1,16,4,4,8,7,1,7,0
1371,0,56,Travel_Rarely,1443,Sales,11,5,Marketing,1935,4,Female,89,2,2,Sales Executive,1,Married,20328,4,No,16,3,3,1,6,3,3,0,0,0,0,0
1372,3,39,Travel_Rarely,867,Research & Development,9,2,Medical,1936,1,Male,87,3,2,Manufacturing Director,1,Married,12315,1,No,25,4,4,1,10,3,3,10,0,7,9,0
1373,1,38,Travel_Frequently,1394,Research & Development,8,3,Medical,1937,4,Female,58,2,2,Research Scientist,2,Divorced,18115,1,Yes,16,3,3,1,20,3,3,20,11,0,7,0
1374,0,58,Travel_Rarely,605,Sales,21,3,Life Sciences,1938,4,Female,72,3,4,Manager,4,Married,11761,4,Yes,13,3,3,1,29,2,2,1,0,0,0,0
1375,2,32,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1939,1,Female,47,4,1,Research Scientist,3,Single,15318,3,Yes,14,3,1,0,8,2,3,4,1,0,3,1
1376,2,38,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1940,2,Male,71,3,1,Research Scientist,4,Divorced,14293,2,No,19,3,4,2,10,0,4,5,2,0,3,0
1377,0,49,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1941,2,Male,42,3,5,Research Director,4,Married,13738,3,No,15,3,4,0,28,3,3,5,4,4,3,0
1378,0,42,Travel_Rarely,419,Sales,12,4,Marketing,1943,2,Male,77,3,2,Sales Executive,4,Divorced,2900,3,Yes,12,3,3,2,14,4,3,0,0,0,0,0
1379,2,27,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1944,1,Female,58,2,1,Human Resources,2,Married,19555,1,No,12,3,1,0,1,2,3,1,0,0,0,1
1380,2,35,Travel_Rarely,682,Sales,18,4,Medical,1945,2,Male,71,3,2,Sales Executive,1,Married,15975,0,No,16,3,4,1,6,2,1,5,3,0,4,0
1381,2,28,Non-Travel,1103,Research & Development,16,3,Medical,1947,3,Male,49,3,1,Research Scientist,3,Single,2122,1,No,14,3,3,0,5,3,2,5,3,1,4,0
1382,2,31,Non-Travel,976,Research & Development,3,2,Medical,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3995,1,Yes,13,3,4,1,4,3,4,4,2,2,3,0
1383,3,36,Non-Travel,1351,Research & Development,9,4,Life Sciences,1949,1,Male,66,4,1,Laboratory Technician,2,Married,9238,1,No,22,4,2,0,5,3,3,5,4,0,2,0
1384,3,34,Travel_Rarely,937,Sales,1,3,Marketing,1950,1,Male,32,3,3,Sales Executive,4,Single,6770,1,No,21,4,1,0,14,3,2,14,8,2,1,0
1385,0,34,Travel_Rarely,1239,Sales,13,4,Medical,1951,4,Male,39,3,3,Sales Executive,3,Divorced,22914,1,No,18,3,3,1,9,2,2,8,7,1,1,0
1386,2,26,Travel_Rarely,157,Research & Development,1,3,Medical,1952,3,Male,95,3,1,Laboratory Technician,1,Single,20006,0,No,13,3,4,0,8,6,2,7,7,7,6,0
1387,2,29,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1954,1,Male,89,3,2,Healthcare Representative,1,Married,6225,0,No,12,3,1,1,6,5,2,5,3,0,2,0
1388,0,32,Non-Travel,1146,Research & Development,15,4,Medical,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,16542,5,No,18,3,2,1,9,6,3,5,1,1,2,0
1389,3,31,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1956,4,Male,48,1,2,Research Scientist,1,Married,5771,1,No,21,4,2,0,10,6,3,10,8,8,7,0
1390,2,28,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,18779,5,No,12,3,1,1,6,2,2,4,1,0,3,1
1391,0,38,Travel_Rarely,1404,Sales,1,3,Life Sciences,1961,1,Male,59,2,1,Sales Representative,1,Single,11473,4,No,14,3,1,0,20,3,2,1,0,0,0,0
1392,1,35,Travel_Rarely,1224,Sales,7,4,Life Sciences,1962,3,Female,55,3,2,Sales Executive,4,Married,13586,1,Yes,11,3,4,0,10,2,3,10,8,0,9,0
1393,2,27,Travel_Rarely,954,Sales,9,3,Marketing,1965,4,Male,44,3,2,Sales Executive,4,Single,5099,1,No,14,3,1,0,7,5,3,7,7,0,7,0
1394,3,32,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1966,4,Male,56,2,2,Manufacturing Director,4,Single,10138,8,No,24,4,2,0,8,1,3,1,0,0,0,0
1395,2,31,Travel_Frequently,754,Sales,26,4,Marketing,1967,1,Male,63,3,2,Sales Executive,4,Married,21075,1,Yes,11,3,3,0,10,4,3,10,7,0,8,1
1396,0,53,Travel_Rarely,1168,Sales,24,4,Life Sciences,1968,1,Male,66,3,3,Sales Executive,1,Single,5843,6,Yes,13,3,2,0,15,2,2,2,2,2,2,1
1397,0,54,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1969,1,Female,67,3,2,Research Scientist,3,Married,22474,3,No,11,3,3,2,9,6,2,4,3,2,3,0
1398,3,33,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,18079,1,No,20,4,3,3,9,2,3,9,7,2,8,0
1399,1,43,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1971,1,Male,30,3,3,Healthcare Representative,3,Married,16873,1,No,17,3,2,1,10,1,3,10,9,0,9,0
1400,2,38,Travel_Frequently,1444,Human Resources,1,4,Other,1972,4,Male,88,3,1,Human Resources,2,Married,5224,0,Yes,11,3,2,1,7,2,3,6,2,1,2,0
1401,1,55,Travel_Rarely,189,Human Resources,26,4,Human Resources,1973,3,Male,71,4,5,Manager,2,Married,25811,4,Yes,18,3,1,1,35,0,3,10,9,1,4,0
1402,2,31,Travel_Rarely,1276,Research & Development,2,1,Medical,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,17536,1,Yes,11,3,3,3,1,4,3,1,0,0,0,0
1403,1,39,Travel_Rarely,119,Sales,15,4,Marketing,1975,2,Male,77,3,4,Sales Executive,1,Single,25098,0,No,12,3,1,0,21,3,3,20,8,11,10,0
1404,1,42,Non-Travel,335,Research & Development,23,2,Life Sciences,1976,4,Male,37,2,2,Research Scientist,3,Single,14811,1,No,12,3,4,0,20,2,3,20,9,3,7,0
1405,3,31,Non-Travel,697,Research & Development,10,3,Medical,1979,3,Female,40,3,3,Research Director,3,Married,26862,4,No,20,4,3,1,13,2,4,11,7,4,8,0
1406,0,54,Travel_Rarely,157,Research & Development,10,3,Medical,1980,3,Female,77,3,2,Manufacturing Director,1,Single,25198,6,Yes,19,3,4,0,9,3,3,5,2,1,4,0
1407,2,24,Travel_Rarely,771,Research & Development,1,2,Life Sciences,1981,2,Male,45,2,2,Healthcare Representative,3,Single,14120,1,No,12,3,2,0,4,2,2,4,3,1,2,0
1408,2,23,Travel_Rarely,571,Research & Development,12,2,Other,1982,4,Male,78,3,1,Laboratory Technician,4,Single,13672,1,No,13,3,3,0,5,6,4,5,2,1,4,0
1409,1,40,Travel_Frequently,692,Research & Development,11,3,Technical Degree,1985,4,Female,73,3,2,Laboratory Technician,3,Married,26849,1,No,11,3,1,1,10,2,4,10,9,9,4,0
1410,1,40,Travel_Rarely,444,Sales,2,2,Marketing,1986,2,Female,92,3,2,Sales Executive,2,Married,4258,3,No,14,3,3,1,15,4,3,11,8,5,10,0
1411,2,25,Travel_Rarely,309,Human Resources,2,3,Human Resources,1987,3,Female,82,3,1,Human Resources,2,Married,19655,4,No,14,3,3,0,6,3,3,2,0,1,2,0
1412,2,30,Travel_Rarely,911,Research & Development,1,2,Medical,1989,4,Male,76,3,1,Laboratory Technician,2,Married,4077,1,No,13,3,3,0,12,6,2,12,8,1,7,0
1413,2,25,Travel_Rarely,977,Research & Development,2,1,Other,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,7298,6,Yes,19,3,3,1,7,2,2,2,2,0,2,0
1414,1,47,Travel_Rarely,1180,Research & Development,25,3,Medical,1993,1,Male,84,3,3,Healthcare Representative,3,Single,13084,2,No,23,4,2,0,25,3,3,17,14,12,11,0
1415,2,33,Non-Travel,1313,Research & Development,1,2,Medical,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,20439,1,No,12,3,3,3,1,2,2,1,1,0,0,0
1416,1,38,Travel_Rarely,1321,Sales,1,4,Life Sciences,1995,4,Male,86,3,2,Sales Executive,2,Married,7636,0,No,15,3,1,2,16,3,3,15,13,5,8,0
1417,2,31,Travel_Rarely,1154,Sales,2,2,Life Sciences,1996,1,Male,54,3,1,Sales Representative,3,Married,6393,0,No,19,3,3,1,3,1,3,2,2,1,2,0
1418,1,38,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1997,1,Male,72,2,2,Manufacturing Director,3,Married,14284,2,No,11,3,4,1,10,1,3,8,3,7,7,0
1419,0,42,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1998,4,Male,35,3,2,Research Scientist,1,Divorced,11189,6,Yes,17,3,3,1,9,3,2,4,3,1,2,0
1420,3,41,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1999,4,Male,76,3,1,Research Scientist,4,Married,21412,3,No,22,4,1,1,12,3,3,5,3,1,0,0
1421,1,47,Non-Travel,1162,Research & Development,1,1,Medical,2000,3,Female,98,3,3,Research Director,2,Married,17231,0,No,18,3,1,2,14,3,1,13,8,5,12,0
1422,0,35,Travel_Rarely,1490,Research & Development,11,4,Medical,2003,4,Male,43,3,1,Laboratory Technician,3,Married,20232,7,Yes,11,3,3,1,5,3,3,2,2,2,2,0
1423,2,22,Travel_Rarely,581,Research & Development,1,2,Life Sciences,2007,4,Male,63,3,1,Research Scientist,3,Single,17624,0,No,12,3,4,0,4,2,4,3,2,1,2,0
1424,2,35,Travel_Rarely,1395,Research & Development,9,4,Medical,2008,2,Male,48,3,2,Research Scientist,3,Single,18698,1,No,19,3,2,0,10,5,3,10,7,0,8,0
1425,2,33,Travel_Rarely,501,Research & Development,15,2,Medical,2009,2,Female,95,3,2,Healthcare Representative,4,Married,21653,0,Yes,13,3,1,1,10,6,3,9,7,8,1,0
1426,2,32,Travel_Rarely,267,Research & Development,29,4,Life Sciences,2010,3,Female,49,2,1,Laboratory Technician,2,Single,15919,1,No,13,3,3,0,6,3,3,6,2,4,1,0
1427,0,40,Travel_Rarely,543,Research & Development,1,4,Life Sciences,2012,1,Male,83,3,1,Laboratory Technician,4,Married,4060,8,No,19,3,3,2,8,3,2,1,0,0,0,0
1428,2,32,Travel_Rarely,234,Sales,1,4,Medical,2013,2,Male,68,2,1,Sales Representative,2,Married,18024,0,No,14,3,2,1,3,2,3,2,2,2,2,0
1429,0,39,Travel_Rarely,116,Research & Development,24,1,Life Sciences,2014,1,Male,52,3,2,Research Scientist,4,Single,5340,7,No,13,3,1,0,18,2,3,7,7,1,7,0
1430,1,38,Travel_Rarely,201,Research & Development,10,3,Medical,2015,2,Female,99,1,3,Research Director,3,Married,3376,3,No,12,3,1,1,20,3,3,18,16,1,11,0
1431,1,32,Travel_Rarely,801,Sales,1,4,Marketing,2016,3,Female,48,3,3,Sales Executive,4,Married,24032,1,No,19,3,3,2,14,3,3,14,10,5,7,0
1432,3,37,Travel_Rarely,161,Research & Development,10,3,Life Sciences,2017,3,Female,42,4,3,Research Director,4,Married,15471,1,Yes,25,4,1,1,16,2,3,16,11,6,8,0
1433,3,25,Travel_Rarely,1382,Sales,8,2,Other,2018,1,Female,85,3,2,Sales Executive,3,Divorced,13684,0,Yes,22,4,2,1,6,3,2,5,3,0,4,0
1434,0,52,Non-Travel,585,Sales,29,4,Life Sciences,2019,1,Male,40,3,1,Sales Representative,4,Divorced,19788,2,No,15,3,2,2,16,3,2,9,8,0,0,0
1435,0,44,Travel_Rarely,1037,Research & Development,1,3,Medical,2020,2,Male,42,3,1,Research Scientist,4,Single,13422,6,Yes,12,3,3,0,6,2,3,4,3,1,2,0
1436,2,21,Travel_Rarely,501,Sales,5,1,Medical,2021,3,Male,58,3,1,Sales Representative,1,Single,25479,1,Yes,11,3,4,0,2,6,3,2,2,1,2,0
1437,0,39,Non-Travel,105,Research & Development,9,3,Life Sciences,2022,4,Male,87,3,5,Manager,4,Single,15302,2,No,13,3,3,0,21,3,2,6,0,1,3,0
1438,2,23,Travel_Frequently,638,Sales,9,3,Marketing,2023,4,Male,33,3,1,Sales Representative,1,Married,26956,1,No,19,3,1,1,1,3,2,1,0,1,0,1
1439,2,36,Travel_Rarely,557,Sales,3,3,Medical,2024,1,Female,94,2,3,Sales Executive,4,Married,12695,0,No,19,3,3,2,10,2,3,9,7,3,4,0
